rph_ID,idhogar,enc_region,enc_rpc,P_AUMENTO_COM,P_INSEG_LUGARES_14,SCREEN_INT_RDV,SCREEN_INT_RFV,SCREEN_INT_RVI,SCREEN_ROB_HUR
92-95-90-04_2,92-95-90-04-H1,13,13130,1.0,85.0,2.0,2.0,2.0,2.0
92-96-30-60_1,92-96-30-60-H1,13,13102,1.0,85.0,,2.0,2.0,1.0
92-96-32-57_5,92-96-32-57-H2,13,13601,2.0,85.0,2.0,2.0,2.0,2.0
92-97-03-33_1,92-97-03-33-H1,15,15101,1.0,3.0,1.0,2.0,2.0,2.0
92-97-37-20_1,92-97-37-20-H1,13,13119,1.0,3.0,,2.0,2.0,2.0
92-97-45-69_1,92-97-45-69-H1,8,8108,1.0,3.0,2.0,2.0,2.0,2.0
92-97-79-36_1,92-97-79-36-H1,2,2101,1.0,3.0,,2.0,2.0,2.0
92-98-10-12_1,92-98-10-12-H1,10,10301,2.0,85.0,,2.0,2.0,2.0
92-98-37-57_3,92-98-37-57-H1,9,9111,1.0,85.0,2.0,2.0,2.0,2.0
92-98-48-04_3,92-98-48-04-H1,12,12101,2.0,85.0,2.0,2.0,2.0,2.0
92-98-59-73_2,92-98-59-73-H1,7,7105,1.0,3.0,2.0,2.0,2.0,2.0
92-98-97-05_1,92-98-97-05-H1,8,8201,1.0,3.0,2.0,2.0,2.0,2.0
92-99-00-15_1,92-99-00-15-H1,6,6101,2.0,2.0,,2.0,2.0,2.0
92-99-22-20_1,92-99-22-20-H1,13,13111,1.0,2.0,2.0,2.0,2.0,2.0
92-99-55-89_1,92-99-55-89-H1,13,13302,1.0,3.0,,2.0,2.0,2.0
92-99-86-75_1,92-99-86-75-H1,8,8106,1.0,3.0,2.0,2.0,2.0,2.0
93-00-20-31_1,93-00-20-31-H1,13,13130,1.0,2.0,2.0,2.0,2.0,2.0
93-00-28-22_5,93-00-28-22-H1,13,13124,1.0,85.0,2.0,2.0,2.0,2.0
93-00-46-68_1,93-00-46-68-H1,9,9120,2.0,85.0,,2.0,2.0,2.0
93-00-67-86_1,93-00-67-86-H1,13,13101,1.0,3.0,,2.0,1.0,2.0
93-00-95-77_1,93-00-95-77-H1,5,5801,2.0,85.0,,2.0,2.0,2.0
93-01-00-03_3,93-01-00-03-H1,5,5109,1.0,85.0,,2.0,2.0,2.0
93-01-14-56_1,93-01-14-56-H1,13,13118,1.0,85.0,2.0,2.0,2.0,2.0
93-01-14-64_1,93-01-14-64-H1,13,13118,3.0,3.0,2.0,2.0,2.0,2.0
93-01-21-28_1,93-01-21-28-H1,5,5401,2.0,85.0,2.0,2.0,2.0,2.0
93-01-24-95_1,93-01-24-95-H1,14,14107,1.0,3.0,2.0,2.0,2.0,2.0
93-01-25-68_1,93-01-25-68-H1,16,16301,1.0,4.0,2.0,2.0,2.0,2.0
93-01-31-69_3,93-01-31-69-H1,9,9120,1.0,85.0,,2.0,2.0,2.0
93-01-47-59_1,93-01-47-59-H1,16,16101,1.0,85.0,2.0,2.0,2.0,2.0
93-01-58-29_1,93-01-58-29-H1,10,10202,1.0,3.0,2.0,2.0,2.0,2.0
93-02-03-22_1,93-02-03-22-H1,8,8111,1.0,3.0,2.0,2.0,2.0,2.0
93-02-38-12_1,93-02-38-12-H1,7,7101,2.0,4.0,2.0,2.0,2.0,2.0
93-02-54-86_1,93-02-54-86-H1,8,8107,1.0,85.0,,2.0,2.0,2.0
93-03-19-81_2,93-03-19-81-H1,6,6115,1.0,85.0,,2.0,1.0,1.0
93-03-40-82_1,93-03-40-82-H1,12,12401,2.0,4.0,2.0,2.0,2.0,2.0
93-03-40-94_3,93-03-40-94-H1,13,13121,2.0,4.0,2.0,2.0,2.0,2.0
93-03-48-35_4,93-03-48-35-H1,5,5802,1.0,3.0,,2.0,2.0,2.0
93-03-53-30_1,93-03-53-30-H1,8,8101,1.0,3.0,2.0,2.0,2.0,2.0
93-03-61-92_1,93-03-61-92-H1,5,5601,1.0,85.0,2.0,2.0,1.0,2.0
93-03-78-02_2,93-03-78-02-H1,1,1107,1.0,3.0,2.0,2.0,2.0,2.0
93-03-81-20_2,93-03-81-20-H1,16,16101,1.0,3.0,2.0,2.0,2.0,2.0
93-04-26-47_3,93-04-26-47-H1,13,13108,2.0,3.0,,2.0,2.0,2.0
93-04-38-55_1,93-04-38-55-H1,13,13118,1.0,2.0,,2.0,2.0,2.0
93-04-97-18_1,93-04-97-18-H1,7,7406,1.0,3.0,,2.0,2.0,2.0
93-05-02-06_4,93-05-02-06-H1,13,13302,1.0,85.0,,2.0,2.0,2.0
93-05-17-15_2,93-05-17-15-H1,13,13127,1.0,85.0,,2.0,2.0,2.0
93-05-30-14_1,93-05-30-14-H1,13,13605,1.0,4.0,,2.0,1.0,2.0
93-05-38-04_2,93-05-38-04-H1,13,13110,1.0,85.0,2.0,2.0,2.0,2.0
93-05-67-59_1,93-05-67-59-H1,6,6101,88.0,3.0,,2.0,2.0,2.0
93-05-74-68_2,93-05-74-68-H1,8,8101,2.0,85.0,,2.0,2.0,2.0
93-05-99-80_1,93-05-99-80-H1,2,2101,1.0,4.0,2.0,2.0,2.0,2.0
93-06-24-85_3,93-06-24-85-H1,8,8101,2.0,85.0,2.0,2.0,2.0,2.0
93-06-48-26_2,93-06-48-26-H1,3,3201,1.0,4.0,2.0,1.0,2.0,2.0
93-06-78-54_1,93-06-78-54-H1,13,13132,1.0,85.0,2.0,2.0,2.0,2.0
93-06-96-94_3,93-06-96-94-H1,13,13122,1.0,3.0,,2.0,2.0,2.0
93-07-04-76_1,93-07-04-76-H1,5,5701,1.0,85.0,,1.0,2.0,2.0
93-07-06-38_1,93-07-06-38-H1,8,8112,1.0,2.0,,2.0,2.0,2.0
93-07-21-90_1,93-07-21-90-H1,15,15101,1.0,3.0,2.0,2.0,2.0,2.0
93-07-58-94_1,93-07-58-94-H1,4,4301,1.0,85.0,,2.0,2.0,2.0
93-07-61-93_2,93-07-61-93-H1,16,16101,1.0,3.0,2.0,2.0,1.0,2.0
93-07-69-24_1,93-07-69-24-H1,6,6115,2.0,3.0,2.0,2.0,2.0,2.0
93-08-23-31_1,93-08-23-31-H1,13,13402,1.0,3.0,,2.0,2.0,2.0
93-08-26-08_4,93-08-26-08-H1,13,13107,2.0,85.0,2.0,2.0,1.0,2.0
93-08-66-66_3,93-08-66-66-H1,13,13302,1.0,85.0,,2.0,2.0,2.0
93-08-69-92_2,93-08-69-92-H1,4,4301,1.0,85.0,,2.0,2.0,2.0
93-08-91-25_3,93-08-91-25-H1,13,13103,2.0,85.0,,2.0,2.0,2.0
93-09-08-85_1,93-09-08-85-H1,7,7101,1.0,3.0,,2.0,2.0,2.0
93-09-11-04_3,93-09-11-04-H1,7,7101,2.0,3.0,2.0,2.0,2.0,2.0
93-09-32-03_1,93-09-32-03-H1,5,5103,1.0,4.0,2.0,2.0,2.0,2.0
93-09-45-23_1,93-09-45-23-H1,10,10101,1.0,85.0,2.0,2.0,2.0,2.0
93-09-50-80_1,93-09-50-80-H1,5,5804,1.0,85.0,,2.0,2.0,2.0
93-09-89-22_1,93-09-89-22-H1,16,16101,2.0,3.0,2.0,2.0,2.0,2.0
93-09-89-30_3,93-09-89-30-H1,13,13122,1.0,85.0,,2.0,2.0,2.0
93-09-92-13_2,93-09-92-13-H1,10,10109,2.0,3.0,2.0,2.0,2.0,2.0
93-10-12-67_2,93-10-12-67-H1,14,14101,1.0,3.0,,2.0,2.0,2.0
93-10-35-46_3,93-10-35-46-H1,14,14107,88.0,85.0,,2.0,2.0,2.0
93-11-40-71_1,93-11-40-71-H1,5,5501,1.0,85.0,,2.0,2.0,2.0
93-11-44-95_2,93-11-44-95-H1,7,7401,2.0,85.0,,2.0,2.0,2.0
93-11-51-88_1,93-11-51-88-H1,13,13130,2.0,4.0,,2.0,2.0,2.0
93-12-09-65_1,93-12-09-65-H1,13,13404,1.0,85.0,,2.0,2.0,2.0
93-12-38-40_1,93-12-38-40-H1,6,6101,1.0,85.0,,2.0,2.0,1.0
93-12-38-43_1,93-12-38-43-H1,7,7301,1.0,3.0,2.0,2.0,2.0,2.0
93-12-83-62_3,93-12-83-62-H1,7,7101,1.0,3.0,,2.0,2.0,2.0
93-12-86-82_1,93-12-86-82-H1,13,13121,1.0,3.0,2.0,2.0,2.0,2.0
93-12-99-29_3,93-12-99-29-H1,13,13128,2.0,3.0,2.0,2.0,2.0,2.0
93-13-00-40_1,93-13-00-40-H1,6,6108,1.0,3.0,2.0,2.0,2.0,2.0
93-13-20-37_2,93-13-20-37-H1,6,6106,1.0,85.0,,2.0,2.0,2.0
93-13-31-95_2,93-13-31-95-H1,13,13122,2.0,3.0,,2.0,2.0,2.0
93-13-44-09_5,93-13-44-09-H1,13,13131,1.0,3.0,,2.0,2.0,2.0
93-13-46-31_1,93-13-46-31-H1,14,14101,1.0,3.0,2.0,2.0,2.0,2.0
93-13-65-03_1,93-13-65-03-H1,6,6115,2.0,3.0,,2.0,2.0,2.0
93-13-72-38_1,93-13-72-38-H1,5,5501,1.0,85.0,2.0,2.0,2.0,2.0
93-13-72-56_2,93-13-72-56-H1,2,2201,1.0,2.0,,1.0,2.0,1.0
93-13-88-12_1,93-13-88-12-H1,16,16101,1.0,85.0,,2.0,2.0,2.0
93-14-11-16_5,93-14-11-16-H2,5,5109,1.0,2.0,,2.0,2.0,2.0
93-14-65-28_1,93-14-65-28-H1,5,5701,1.0,85.0,,2.0,2.0,2.0
93-14-84-95_2,93-14-84-95-H1,8,8110,1.0,3.0,,2.0,2.0,2.0
93-14-99-58_1,93-14-99-58-H1,12,12101,2.0,3.0,2.0,2.0,2.0,2.0
93-15-49-42_1,93-15-49-42-H1,2,2301,2.0,3.0,,2.0,2.0,2.0
93-15-64-73_3,93-15-64-73-H1,13,13122,1.0,2.0,2.0,2.0,2.0,2.0
93-15-76-79_2,93-15-76-79-H1,8,8301,1.0,4.0,,1.0,2.0,2.0
93-16-10-44_7,93-16-10-44-H2,13,13601,2.0,2.0,,2.0,2.0,1.0
93-16-12-89_2,93-16-12-89-H1,14,14107,2.0,85.0,2.0,2.0,2.0,2.0
93-16-14-21_5,93-16-14-21-H1,5,5301,1.0,85.0,1.0,2.0,2.0,2.0
93-16-19-35_3,93-16-19-35-H1,8,8102,1.0,85.0,2.0,2.0,2.0,2.0
93-16-20-20_1,93-16-20-20-H1,13,13114,1.0,3.0,1.0,2.0,2.0,1.0
93-16-55-63_2,93-16-55-63-H1,13,13201,1.0,85.0,,2.0,2.0,2.0
93-16-84-52_3,93-16-84-52-H1,15,15101,1.0,3.0,2.0,2.0,2.0,2.0
93-17-05-59_2,93-17-05-59-H1,16,16103,1.0,3.0,2.0,2.0,2.0,2.0
93-17-33-26_3,93-17-33-26-H1,9,9109,88.0,85.0,2.0,2.0,2.0,2.0
93-17-52-60_1,93-17-52-60-H1,5,5101,1.0,2.0,2.0,2.0,2.0,2.0
93-17-66-99_1,93-17-66-99-H1,5,5401,1.0,85.0,,2.0,2.0,2.0
93-17-72-27_3,93-17-72-27-H1,10,10202,2.0,85.0,2.0,2.0,2.0,2.0
93-17-76-25_3,93-17-76-25-H1,13,13116,3.0,3.0,1.0,2.0,2.0,2.0
93-18-19-78_2,93-18-19-78-H1,16,16301,2.0,85.0,,2.0,2.0,2.0
93-18-39-83_2,93-18-39-83-H1,13,13116,1.0,85.0,,2.0,2.0,2.0
93-18-86-48_1,93-18-86-48-H1,13,13110,1.0,85.0,2.0,2.0,2.0,2.0
93-18-89-91_1,93-18-89-91-H1,13,13109,1.0,2.0,2.0,2.0,2.0,2.0
93-19-27-83_2,93-19-27-83-H1,6,6117,1.0,3.0,2.0,2.0,2.0,2.0
93-19-31-28_1,93-19-31-28-H1,5,5804,1.0,3.0,,2.0,2.0,2.0
93-19-63-58_1,93-19-63-58-H1,13,13114,1.0,85.0,2.0,2.0,2.0,2.0
93-19-64-12_1,93-19-64-12-H1,13,13127,1.0,3.0,,2.0,2.0,2.0
93-19-65-80_2,93-19-65-80-H1,8,8111,1.0,85.0,,2.0,2.0,2.0
93-19-69-11_3,93-19-69-11-H1,7,7105,1.0,3.0,2.0,2.0,2.0,2.0
93-20-57-46_2,93-20-57-46-H1,13,13108,2.0,4.0,,2.0,2.0,2.0
93-20-75-57_4,93-20-75-57-H1,8,8112,1.0,85.0,2.0,1.0,2.0,2.0
93-20-83-97_2,93-20-83-97-H1,10,10202,2.0,85.0,2.0,2.0,2.0,2.0
93-21-06-45_2,93-21-06-45-H1,7,7101,1.0,85.0,2.0,2.0,2.0,2.0
93-21-24-23_1,93-21-24-23-H1,10,10101,1.0,4.0,2.0,2.0,2.0,2.0
93-21-47-28_1,93-21-47-28-H1,12,12401,2.0,85.0,,2.0,2.0,2.0
93-21-63-64_1,93-21-63-64-H1,10,10109,2.0,4.0,,2.0,2.0,2.0
93-21-64-36_2,93-21-64-36-H1,12,12401,1.0,4.0,,2.0,2.0,2.0
93-22-04-73_1,93-22-04-73-H1,7,7301,1.0,3.0,2.0,2.0,2.0,2.0
93-22-52-94_3,93-22-52-94-H1,8,8108,1.0,3.0,2.0,2.0,2.0,2.0
93-22-54-00_1,93-22-54-00-H1,5,5701,1.0,85.0,2.0,2.0,2.0,2.0
93-22-59-34_5,93-22-59-34-H1,13,13126,1.0,85.0,,2.0,2.0,1.0
93-22-60-19_1,93-22-60-19-H1,9,9108,1.0,3.0,2.0,2.0,2.0,2.0
93-22-70-09_4,93-22-70-09-H1,1,1101,1.0,3.0,,2.0,2.0,2.0
93-22-73-56_1,93-22-73-56-H1,12,12101,1.0,4.0,,2.0,2.0,2.0
93-22-84-86_2,93-22-84-86-H1,13,13116,1.0,3.0,,2.0,2.0,2.0
93-23-06-40_3,93-23-06-40-H1,11,11101,88.0,3.0,,2.0,2.0,2.0
93-23-22-74_1,93-23-22-74-H1,4,4201,1.0,85.0,,2.0,2.0,2.0
93-23-52-51_1,93-23-52-51-H1,6,6101,1.0,2.0,,2.0,2.0,2.0
93-23-63-89_2,93-23-63-89-H1,11,11201,1.0,3.0,2.0,2.0,2.0,2.0
93-23-73-14_1,93-23-73-14-H1,13,13129,1.0,3.0,2.0,2.0,2.0,2.0
93-23-73-15_2,93-23-73-15-H1,14,14108,1.0,85.0,2.0,2.0,2.0,2.0
93-23-74-31_2,93-23-74-31-H1,16,16301,1.0,85.0,2.0,2.0,2.0,2.0
93-24-08-69_1,93-24-08-69-H1,8,8101,1.0,85.0,,2.0,2.0,2.0
93-24-31-26_3,93-24-31-26-H1,7,7101,1.0,3.0,2.0,2.0,2.0,2.0
93-24-61-04_1,93-24-61-04-H1,6,6115,1.0,3.0,,2.0,2.0,2.0
93-24-67-60_1,93-24-67-60-H1,13,13120,2.0,4.0,2.0,2.0,2.0,2.0
93-24-84-35_2,93-24-84-35-H1,5,5109,1.0,3.0,,2.0,2.0,2.0
93-24-99-78_1,93-24-99-78-H1,5,5301,1.0,3.0,,2.0,2.0,2.0
93-25-15-42_1,93-25-15-42-H1,5,5401,1.0,3.0,2.0,2.0,2.0,2.0
93-25-36-34_1,93-25-36-34-H1,7,7406,1.0,3.0,,2.0,2.0,2.0
93-25-51-72_2,93-25-51-72-H1,10,10201,2.0,85.0,,2.0,2.0,2.0
93-25-53-00_1,93-25-53-00-H1,13,13114,2.0,4.0,2.0,2.0,2.0,2.0
93-25-68-76_1,93-25-68-76-H1,16,16107,1.0,85.0,,2.0,2.0,2.0
93-25-71-30_1,93-25-71-30-H1,5,5804,1.0,3.0,2.0,2.0,2.0,2.0
93-25-74-23_1,93-25-74-23-H1,16,16107,1.0,3.0,,2.0,2.0,2.0
93-25-95-18_2,93-25-95-18-H1,2,2201,1.0,3.0,,1.0,2.0,2.0
93-26-17-13_2,93-26-17-13-H1,15,15101,1.0,85.0,2.0,2.0,2.0,2.0
93-26-18-77_2,93-26-18-77-H1,5,5101,3.0,85.0,,2.0,2.0,2.0
93-26-84-47_2,93-26-84-47-H1,7,7401,1.0,85.0,,2.0,2.0,2.0
93-26-96-39_1,93-26-96-39-H1,13,13605,1.0,2.0,,2.0,2.0,2.0
93-26-99-81_2,93-26-99-81-H1,13,13114,1.0,4.0,2.0,2.0,2.0,2.0
93-27-33-12_2,93-27-33-12-H1,5,5804,1.0,3.0,2.0,2.0,2.0,2.0
93-27-37-69_4,93-27-37-69-H1,7,7401,1.0,3.0,2.0,2.0,2.0,2.0
93-27-83-25_1,93-27-83-25-H1,13,13106,1.0,85.0,1.0,2.0,2.0,2.0
93-27-90-26_3,93-27-90-26-H1,1,1101,1.0,4.0,2.0,2.0,2.0,2.0
93-28-10-87_1,93-28-10-87-H1,2,2201,1.0,85.0,,2.0,2.0,2.0
93-28-11-23_1,93-28-11-23-H1,14,14107,1.0,85.0,,2.0,2.0,2.0
93-28-24-60_1,93-28-24-60-H1,9,9202,2.0,85.0,,2.0,2.0,2.0
93-28-36-99_1,93-28-36-99-H1,16,16101,3.0,4.0,1.0,2.0,2.0,2.0
93-28-61-41_1,93-28-61-41-H1,1,1107,1.0,3.0,1.0,2.0,2.0,2.0
93-28-73-66_1,93-28-73-66-H1,13,13110,1.0,85.0,,2.0,2.0,2.0
93-28-97-86_3,93-28-97-86-H1,13,13112,1.0,2.0,1.0,2.0,1.0,2.0
93-29-06-04_1,93-29-06-04-H1,3,3101,1.0,3.0,,2.0,2.0,2.0
93-29-12-44_2,93-29-12-44-H1,13,13127,1.0,3.0,,2.0,2.0,2.0
93-29-15-56_1,93-29-15-56-H1,12,12101,1.0,85.0,,2.0,2.0,2.0
93-29-56-12_1,93-29-56-12-H1,12,12101,1.0,3.0,2.0,2.0,2.0,2.0
93-30-14-07_2,93-30-14-07-H1,12,12101,1.0,85.0,2.0,2.0,2.0,2.0
93-30-24-45_1,93-30-24-45-H1,8,8101,1.0,3.0,,2.0,2.0,2.0
93-30-44-47_1,93-30-44-47-H1,1,1101,1.0,2.0,,2.0,1.0,2.0
93-30-86-15_2,93-30-86-15-H1,13,13118,1.0,85.0,,2.0,2.0,2.0
93-30-91-96_3,93-30-91-96-H1,9,9201,1.0,3.0,2.0,1.0,2.0,1.0
93-31-07-78_1,93-31-07-78-H1,8,8301,1.0,3.0,,2.0,2.0,2.0
93-31-59-45_2,93-31-59-45-H1,13,13131,1.0,3.0,,1.0,1.0,2.0
93-31-63-32_3,93-31-63-32-H1,13,13107,1.0,85.0,2.0,2.0,2.0,2.0
93-31-87-84_1,93-31-87-84-H1,5,5109,3.0,85.0,2.0,2.0,2.0,2.0
93-32-25-64_2,93-32-25-64-H1,10,10201,1.0,3.0,,2.0,2.0,2.0
93-32-43-27_1,93-32-43-27-H1,8,8101,1.0,2.0,2.0,2.0,1.0,1.0
93-32-48-49_1,93-32-48-49-H1,9,9112,2.0,2.0,2.0,2.0,2.0,2.0
93-32-90-86_1,93-32-90-86-H1,10,10301,1.0,85.0,,2.0,2.0,2.0
93-33-25-73_3,93-33-25-73-H1,1,1401,1.0,4.0,,2.0,2.0,2.0
93-33-85-55_2,93-33-85-55-H1,13,13123,1.0,3.0,2.0,1.0,2.0,2.0
93-34-21-07_1,93-34-21-07-H1,9,9101,88.0,3.0,,2.0,2.0,2.0
93-34-47-40_1,93-34-47-40-H1,5,5109,1.0,3.0,2.0,2.0,2.0,2.0
93-34-48-65_1,93-34-48-65-H1,13,13108,1.0,2.0,,2.0,2.0,2.0
93-34-58-52_2,93-34-58-52-H1,16,16302,1.0,3.0,,2.0,2.0,2.0
93-35-19-21_2,93-35-19-21-H1,9,9101,1.0,3.0,,2.0,2.0,2.0
93-35-30-58_1,93-35-30-58-H1,12,12101,2.0,3.0,,2.0,2.0,2.0
93-35-44-41_2,93-35-44-41-H1,13,13128,1.0,85.0,2.0,2.0,2.0,2.0
93-35-61-36_1,93-35-61-36-H1,7,7301,1.0,85.0,2.0,2.0,2.0,2.0
93-35-83-45_3,93-35-83-45-H1,13,13601,1.0,3.0,,2.0,2.0,2.0
93-36-30-88_1,93-36-30-88-H1,14,14201,1.0,4.0,,2.0,2.0,2.0
93-36-32-28_1,93-36-32-28-H1,13,13110,2.0,3.0,2.0,2.0,2.0,2.0
93-36-37-07_3,93-36-37-07-H1,5,5401,1.0,3.0,2.0,2.0,2.0,2.0
93-36-41-85_1,93-36-41-85-H1,14,14201,1.0,85.0,,2.0,2.0,2.0
93-36-90-12_2,93-36-90-12-H1,7,7301,1.0,2.0,,2.0,2.0,2.0
93-36-91-57_1,93-36-91-57-H1,8,8112,1.0,3.0,,2.0,2.0,2.0
93-37-63-94_3,93-37-63-94-H1,10,10301,1.0,85.0,2.0,2.0,2.0,2.0
93-37-75-23_4,93-37-75-23-H1,13,13601,1.0,3.0,2.0,2.0,2.0,2.0
93-37-81-32_1,93-37-81-32-H1,12,12101,1.0,4.0,2.0,2.0,2.0,2.0
93-38-01-86_2,93-38-01-86-H1,13,13601,1.0,85.0,,2.0,2.0,2.0
93-38-02-80_1,93-38-02-80-H1,13,13103,1.0,85.0,,2.0,2.0,2.0
93-38-09-12_3,93-38-09-12-H1,5,5109,2.0,3.0,,2.0,2.0,2.0
93-38-39-56_2,93-38-39-56-H1,3,3301,1.0,85.0,2.0,2.0,2.0,2.0
93-38-41-16_1,93-38-41-16-H1,5,5801,1.0,85.0,,2.0,2.0,2.0
93-38-62-56_1,93-38-62-56-H1,13,13125,2.0,2.0,2.0,2.0,2.0,2.0
93-38-90-25_1,93-38-90-25-H1,8,8103,2.0,4.0,,2.0,2.0,2.0
93-39-19-45_1,93-39-19-45-H1,13,13112,1.0,3.0,2.0,2.0,2.0,2.0
93-39-25-67_1,93-39-25-67-H1,9,9111,1.0,3.0,,2.0,2.0,2.0
93-39-39-80_1,93-39-39-80-H1,6,6201,1.0,85.0,,2.0,2.0,2.0
93-39-56-40_2,93-39-56-40-H1,7,7304,1.0,85.0,2.0,2.0,2.0,2.0
93-40-39-48_1,93-40-39-48-H1,13,13131,1.0,3.0,2.0,2.0,2.0,2.0
93-40-46-41_1,93-40-46-41-H1,15,15101,1.0,3.0,2.0,2.0,2.0,2.0
93-40-56-74_4,93-40-56-74-H1,8,8112,1.0,4.0,2.0,2.0,2.0,2.0
93-40-60-22_2,93-40-60-22-H1,13,13126,1.0,85.0,2.0,2.0,2.0,2.0
93-40-82-10_1,93-40-82-10-H1,7,7101,1.0,85.0,,2.0,2.0,2.0
93-40-88-94_1,93-40-88-94-H1,13,13123,88.0,3.0,,2.0,2.0,2.0
93-41-13-17_1,93-41-13-17-H1,13,13122,1.0,3.0,2.0,2.0,2.0,2.0
93-41-14-25_1,93-41-14-25-H1,13,13119,1.0,1.0,2.0,2.0,2.0,2.0
93-41-53-69_1,93-41-53-69-H1,16,16103,1.0,85.0,,1.0,1.0,2.0
93-41-56-77_1,93-41-56-77-H1,13,13121,1.0,4.0,,2.0,1.0,2.0
93-41-76-29_1,93-41-76-29-H1,12,12101,1.0,3.0,2.0,2.0,2.0,2.0
93-41-82-23_1,93-41-82-23-H1,9,9114,1.0,3.0,1.0,2.0,2.0,1.0
93-42-07-48_1,93-42-07-48-H1,13,13123,1.0,2.0,2.0,2.0,2.0,2.0
93-42-11-17_2,93-42-11-17-H1,13,13114,3.0,4.0,2.0,2.0,2.0,2.0
93-42-35-36_3,93-42-35-36-H1,14,14101,1.0,85.0,2.0,99.0,2.0,2.0
93-42-72-75_1,93-42-72-75-H1,13,13103,1.0,85.0,,2.0,2.0,2.0
93-42-91-07_1,93-42-91-07-H1,16,16103,1.0,3.0,2.0,2.0,2.0,2.0
93-43-10-40_1,93-43-10-40-H1,11,11101,1.0,3.0,2.0,2.0,2.0,2.0
93-43-73-76_1,93-43-73-76-H1,7,7406,2.0,85.0,,2.0,2.0,2.0
93-44-06-82_2,93-44-06-82-H1,13,13119,1.0,85.0,2.0,2.0,2.0,2.0
93-44-11-99_1,93-44-11-99-H1,2,2101,1.0,85.0,,2.0,2.0,2.0
93-44-45-36_1,93-44-45-36-H1,6,6101,2.0,3.0,2.0,2.0,2.0,2.0
93-44-56-54_1,93-44-56-54-H1,13,13101,1.0,3.0,,2.0,2.0,2.0
93-44-64-07_1,93-44-64-07-H1,1,1107,1.0,3.0,2.0,2.0,2.0,2.0
93-44-71-04_1,93-44-71-04-H1,13,13120,2.0,85.0,2.0,2.0,2.0,2.0
93-44-96-00_1,93-44-96-00-H1,13,13131,1.0,2.0,,2.0,2.0,2.0
93-45-47-02_2,93-45-47-02-H1,5,5301,1.0,3.0,2.0,2.0,2.0,2.0
93-45-58-23_1,93-45-58-23-H1,8,8301,2.0,3.0,,2.0,2.0,2.0
93-45-65-87_1,93-45-65-87-H1,13,13103,1.0,3.0,,2.0,2.0,2.0
93-45-78-31_4,93-45-78-31-H1,6,6201,1.0,2.0,2.0,2.0,2.0,2.0
93-46-28-27_2,93-46-28-27-H1,13,13605,1.0,3.0,1.0,2.0,2.0,2.0
93-46-82-42_1,93-46-82-42-H1,6,6310,1.0,3.0,2.0,2.0,2.0,2.0
93-47-03-47_4,93-47-03-47-H1,16,16101,1.0,85.0,,2.0,2.0,2.0
93-47-09-50_2,93-47-09-50-H1,13,13128,2.0,85.0,,2.0,2.0,2.0
93-47-49-61_1,93-47-49-61-H1,2,2101,1.0,3.0,2.0,2.0,2.0,2.0
93-48-06-27_2,93-48-06-27-H1,13,13124,2.0,4.0,2.0,2.0,2.0,2.0
93-48-27-98_2,93-48-27-98-H1,5,5804,1.0,85.0,,2.0,1.0,2.0
93-48-52-58_1,93-48-52-58-H1,5,5701,1.0,85.0,2.0,2.0,2.0,2.0
93-48-73-86_2,93-48-73-86-H1,11,11101,1.0,85.0,2.0,2.0,2.0,2.0
93-48-81-61_3,93-48-81-61-H1,13,13127,1.0,4.0,1.0,2.0,2.0,2.0
93-48-85-90_2,93-48-85-90-H1,7,7301,1.0,3.0,2.0,2.0,2.0,2.0
93-49-62-22_2,93-49-62-22-H1,8,8108,2.0,85.0,,2.0,2.0,2.0
93-49-85-16_1,93-49-85-16-H1,9,9101,1.0,4.0,,2.0,2.0,2.0
93-49-90-90_7,93-49-90-90-H2,13,13116,1.0,3.0,,2.0,2.0,2.0
93-50-04-27_1,93-50-04-27-H1,13,13401,1.0,85.0,,2.0,2.0,2.0
93-50-33-20_1,93-50-33-20-H1,10,10301,1.0,3.0,,2.0,2.0,2.0
93-50-50-37_1,93-50-50-37-H1,13,13110,1.0,2.0,,2.0,2.0,2.0
93-50-85-97_1,93-50-85-97-H1,13,13119,1.0,3.0,2.0,2.0,2.0,2.0
93-50-98-44_1,93-50-98-44-H1,5,5501,1.0,3.0,,2.0,2.0,2.0
93-51-06-69_2,93-51-06-69-H1,12,12101,2.0,3.0,2.0,2.0,2.0,2.0
93-51-08-42_2,93-51-08-42-H1,4,4102,1.0,3.0,2.0,2.0,2.0,2.0
93-51-32-84_3,93-51-32-84-H1,10,10101,2.0,2.0,2.0,1.0,2.0,2.0
93-51-46-12_1,93-51-46-12-H1,5,5601,1.0,85.0,,2.0,2.0,2.0
93-51-55-57_2,93-51-55-57-H1,5,5109,1.0,85.0,2.0,2.0,2.0,2.0
93-51-62-45_1,93-51-62-45-H1,13,13110,1.0,3.0,2.0,2.0,2.0,2.0
93-51-65-24_2,93-51-65-24-H1,4,4101,1.0,85.0,2.0,2.0,2.0,2.0
93-51-76-09_1,93-51-76-09-H1,7,7101,1.0,4.0,,1.0,2.0,2.0
93-51-88-66_1,93-51-88-66-H1,7,7201,2.0,85.0,2.0,2.0,2.0,2.0
93-52-12-57_1,93-52-12-57-H1,8,8101,1.0,3.0,2.0,2.0,2.0,2.0
93-52-15-62_1,93-52-15-62-H1,14,14101,1.0,2.0,,1.0,2.0,1.0
93-52-34-51_1,93-52-34-51-H1,13,13116,2.0,3.0,,2.0,2.0,2.0
